SURVIE;61310;61;48.84043361;0.188966675929;197;1325;100;"{""type"": ""Polygon"", ""coordinates"": [[[0.2130021331, 48.8224515208], [0.1941500182, 48.828093901], [0.1542695517, 48.8215806279], [0.1506072548, 48.8240041958], [0.1675801614, 48.8309410207], [0.1594162299, 48.8466758623], [0.1791778159, 48.8584283432], [0.1836495888, 48.8647609452], [0.1874072004, 48.8631215654], [0.1870020564, 48.8597644563], [0.1983116113, 48.8531097406], [0.2126268873, 48.8498536646], [0.2212772565, 48.8533305277], [0.226965591, 48.848171247], [0.2182359732, 48.8454218342], [0.2130021331, 48.8224515208]]]}"
VILLEBADIN;61310;61;48.7771847088;0.155000763874;144;1305;100;"{""type"": ""Polygon"", ""coordinates"": [[[0.1576263348, 48.7552795697], [0.1490375666, 48.7520417846], [0.1409366509, 48.760289932], [0.1271526072, 48.7646389767], [0.1297043945, 48.7729442181], [0.1251379896, 48.777730271], [0.1376360724, 48.7951478763], [0.1503670718, 48.790259473], [0.1651439554, 48.7892791362], [0.1869833871, 48.8020346257], [0.1817413816, 48.7752636226], [0.1702261585, 48.7651456617], [0.1565512468, 48.7650187609], [0.1576263348, 48.7552795697]]]}"
CARROUGES;61320;61;48.5691225023;-0.160230464301;287;856;700;"{""type"": ""Polygon"", ""coordinates"": [[[-0.1917251338, 48.5516774063], [-0.1958754791, 48.5559142999], [-0.189822316, 48.5622978306], [-0.1753084599, 48.5835365045], [-0.1589369128, 48.5762122175], [-0.1490153202, 48.5768174245], [-0.147019201, 48.5831089841], [-0.138494687, 48.5823709502], [-0.1244713819, 48.5758803113], [-0.1372037578, 48.5698825653], [-0.1432588812, 48.556857962], [-0.1512678657, 48.5540531672], [-0.1600001314, 48.5616807371], [-0.174719177, 48.5637463772], [-0.1917251338, 48.5516774063]]]}"
CHAMBOIS;61160;61;48.8158758305;0.112532847122;119;836;400;"{""type"": ""Polygon"", ""coordinates"": [[[0.1254170315, 48.8020721923], [0.111100921, 48.8007999355], [0.0953613858, 48.808950051], [0.0923166089, 48.8112609178], [0.078786538, 48.8110029376], [0.1136536307, 48.832207039], [0.1266631239, 48.8289026675], [0.1364522229, 48.8221630366], [0.1283111825, 48.8145791617], [0.1301230923, 48.8027072984], [0.1254170315, 48.8020721923]]]}"
LA COCHERE;61310;61;48.7221256327;0.155120131817;201;1306;200;"{""type"": ""Polygon"", ""coordinates"": [[[0.1901851185, 48.7292219558], [0.1928499693, 48.726467712], [0.1882376599, 48.7138491057], [0.1789869995, 48.7063405798], [0.1741506166, 48.7070090878], [0.1617988007, 48.7128448839], [0.1415590274, 48.7104084689], [0.1254442279, 48.7183014165], [0.1119093315, 48.7089741092], [0.1076032352, 48.7108498386], [0.1103658785, 48.7172080593], [0.130067457, 48.7324350399], [0.1379824592, 48.7287731102], [0.1492050952, 48.73925685], [0.1583563807, 48.7388721223], [0.1688839617, 48.7321743889], [0.1784919287, 48.7323749796], [0.1901851185, 48.7292219558]]]}"
ESSAY;61500;61;48.5404326393;0.242237703533;167;1608;500;"{""type"": ""Polygon"", ""coordinates"": [[[0.2418151907, 48.5104988147], [0.2229961344, 48.5113025623], [0.2179110347, 48.5167554487], [0.214523581, 48.5233911009], [0.219617375, 48.5231593512], [0.2306981069, 48.5381081309], [0.2238114769, 48.5470836687], [0.2152654488, 48.5507542832], [0.2168102334, 48.5574062804], [0.2252689377, 48.5671810669], [0.2332490054, 48.5629655115], [0.2436542433, 48.5639182237], [0.2590920924, 48.5544820531], [0.2739024754, 48.5564787136], [0.2688744166, 48.5431679436], [0.2801130718, 48.5324354252], [0.2514203541, 48.5303981172], [0.2414800754, 48.523308868], [0.2418151907, 48.5104988147]]]}"
MAHERU;61380;61;48.6654929816;0.43898779821;259;1971;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.4522875226, 48.6231731066], [0.4333853566, 48.6351867742], [0.4272091492, 48.6406693147], [0.4113611584, 48.6703126534], [0.4125518751, 48.6772771048], [0.4067670733, 48.683217014], [0.4105377986, 48.6891305852], [0.4362084056, 48.6889654372], [0.4474980304, 48.695480123], [0.4565967766, 48.6928758144], [0.4620327423, 48.6870252008], [0.4611002983, 48.6810388667], [0.4721800265, 48.6759018046], [0.4625266767, 48.6681732674], [0.4644425477, 48.6614465349], [0.4529274843, 48.6546493517], [0.4459162041, 48.6455177226], [0.4560886292, 48.6346209372], [0.4566631836, 48.6278294884], [0.4522875226, 48.6231731066]]]}"
LE MENIL CIBOULT;61800;61;48.761641813;-0.791879154627;283;624;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.8140888825, 48.7461748259], [-0.808230034, 48.7601118544], [-0.7956991395, 48.7707670002], [-0.793249526, 48.7773549459], [-0.7849036593, 48.7811854843], [-0.7751120021, 48.7671338652], [-0.7729703936, 48.7578641894], [-0.786204971, 48.7535101199], [-0.7902868185, 48.747464626], [-0.799896616, 48.7491039236], [-0.8140888825, 48.7461748259]]]}"
MENIL HUBERT SUR ORNE;61430;61;48.8493278134;-0.41582469605;137;1076;400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4117387563, 48.8322728162], [-0.4440059418, 48.8414386256], [-0.4457840795, 48.8507943362], [-0.4290907091, 48.8576654367], [-0.4252357415, 48.8664624838], [-0.4108519969, 48.8699610261], [-0.4012760906, 48.85893681], [-0.3837741953, 48.8469841989], [-0.3998454856, 48.8366084548], [-0.4117387563, 48.8322728162]]]}"
MESSEI;61440;61;48.7140643026;-0.539204262797;214;1332;1900;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5534628842, 48.6896396666], [-0.5605432462, 48.6973515631], [-0.5700165993, 48.696059808], [-0.5735919189, 48.6982216014], [-0.5755946288, 48.7040319341], [-0.5703219007, 48.712068092], [-0.5634209941, 48.7217912022], [-0.5590747488, 48.719715146], [-0.5460037975, 48.7258036333], [-0.5301604257, 48.7271649314], [-0.5070223614, 48.7358242183], [-0.4964466965, 48.7364317447], [-0.4954952025, 48.7364506247], [-0.5066282337, 48.7246899839], [-0.5108352689, 48.7109623787], [-0.5386056764, 48.7033888854], [-0.5534628842, 48.6896396666]]]}"
ROUELLE;61700;61;48.6052010442;-0.733578292322;134;1051;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.7210140031, 48.5869395962], [-0.7457081252, 48.5894514014], [-0.7582647968, 48.5947467333], [-0.7516646944, 48.6034291284], [-0.753003939, 48.6196414155], [-0.7497305006, 48.6221039598], [-0.7399767455, 48.6217084645], [-0.7078325565, 48.6175813923], [-0.7210140031, 48.5869395962]]]}"
ST AUBIN DE COURTERAIE;61560;61;48.6087873617;0.452912112698;210;1032;100;"{""type"": ""Polygon"", ""coordinates"": [[[0.4220809608, 48.5884851148], [0.4212189749, 48.5897354458], [0.4211910651, 48.6015968735], [0.424469466, 48.6036388569], [0.4522875226, 48.6231731066], [0.4566631836, 48.6278294884], [0.4687685263, 48.6307333099], [0.4722280004, 48.6209522175], [0.4821039478, 48.6185425927], [0.4801733938, 48.6050742125], [0.4658837324, 48.6014319015], [0.4595527576, 48.5959960122], [0.4473866376, 48.5950696714], [0.4428153011, 48.5961595175], [0.4220809608, 48.5884851148]]]}"
LES ASPRES;61270;61;48.6753438359;0.610110315479;251;2346;700;"{""type"": ""Polygon"", ""coordinates"": [[[0.6341508613, 48.6438074867], [0.609367816, 48.6479741587], [0.6013922734, 48.6468689475], [0.5960714725, 48.652719028], [0.5933053552, 48.6762312818], [0.5854188557, 48.6807601658], [0.5871130981, 48.6838000633], [0.5824464533, 48.6847943714], [0.553473814, 48.6867769937], [0.5535132001, 48.6876776878], [0.5677091272, 48.7030140505], [0.5754499779, 48.7023168006], [0.6042856341, 48.6928121173], [0.6383925956, 48.7026529706], [0.6373589552, 48.6614728697], [0.6444501229, 48.6563399835], [0.6495898365, 48.6571253879], [0.6493340645, 48.6483105285], [0.6347786674, 48.6470415574], [0.6341508613, 48.6438074867]]]}"
ST PIERRE D ENTREMONT;61800;61;48.8117202926;-0.649709169308;163;622;700;"{""type"": ""Polygon"", ""coordinates"": [[[-0.6395268669, 48.7992462391], [-0.6540181305, 48.7963909032], [-0.6589860331, 48.8021269903], [-0.6575890665, 48.8086341274], [-0.6661363567, 48.8115502905], [-0.6659024904, 48.8167523427], [-0.67466859, 48.8229383963], [-0.6454217194, 48.8272193237], [-0.6479492987, 48.8243692538], [-0.625136009, 48.8037622937], [-0.6395268669, 48.7992462391]]]}"
TAILLEBOIS;61100;61;48.8016784868;-0.430733097028;173;563;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4192520353, 48.7894785979], [-0.4442466882, 48.7920732222], [-0.4504569005, 48.7971783193], [-0.4493665461, 48.8006756814], [-0.4412554488, 48.8130175202], [-0.4262642723, 48.813880434], [-0.4108036599, 48.8067430971], [-0.4192520353, 48.7894785979]]]}"
ANGOVILLE;14220;14;48.9437761025;-0.373433111551;211;373;0;"{""type"": ""Polygon"", ""coordinates"": [[[-0.3897278363, 48.9294469831], [-0.3878323549, 48.9332719836], [-0.3767380068, 48.957653156], [-0.3672474423, 48.9577851978], [-0.3582812874, 48.9387485303], [-0.3897278363, 48.9294469831]]]}"
AUNAY SUR ODON;14260;14;49.0144785445;-0.633929762668;157;1296;3100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.6166032464, 48.9927002445], [-0.6499700991, 49.0015100138], [-0.6584503444, 48.9983710836], [-0.6621499702, 48.9996174188], [-0.6566959557, 49.0084254139], [-0.6577437417, 49.0248482673], [-0.6541202219, 49.0309266143], [-0.6476695959, 49.0353624979], [-0.6344067456, 49.0375561258], [-0.6339132078, 49.0350057175], [-0.6306511528, 49.0290826067], [-0.6148857446, 49.0281543826], [-0.6113234073, 49.0224018557], [-0.6059209044, 49.0122129019], [-0.6166032464, 48.9927002445]]]}"
BONNEBOSQ;14340;14;49.2183141516;0.0906070280253;133;1239;700;"{""type"": ""Polygon"", ""coordinates"": [[[0.0923599211, 49.2029915968], [0.0728784486, 49.1978865764], [0.0684485123, 49.1997490564], [0.0684568169, 49.2238234949], [0.0652516924, 49.2265702984], [0.0661011757, 49.2287860598], [0.0642102628, 49.2347494634], [0.09379829, 49.2362761645], [0.1180666092, 49.2235897947], [0.1244801676, 49.2213770574], [0.1193002221, 49.2095853844], [0.0923599211, 49.2029915968]]]}"
CAGNY;14630;14;49.154208668;-0.260672944073;23;858;1400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.2344218236, 49.1458532139], [-0.2517274153, 49.1387908413], [-0.2658196235, 49.1428182959], [-0.2692316814, 49.1401610393], [-0.2758930691, 49.147898487], [-0.2853107308, 49.1499632828], [-0.288711532, 49.1587968526], [-0.2863292554, 49.1651428191], [-0.2681883561, 49.1620915121], [-0.2617885169, 49.1683119763], [-0.24649329, 49.1679606913], [-0.2429125492, 49.1655647419], [-0.2376945592, 49.1598024433], [-0.2428677755, 49.1541202265], [-0.2344218236, 49.1458532139]]]}"
CAHAGNOLLES;14490;14;49.1633520253;-0.776151012142;118;720;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.7696994079, 49.1484486009], [-0.7757164279, 49.1536244606], [-0.7847672173, 49.1512878011], [-0.7946084596, 49.1550642342], [-0.7912645689, 49.1613083558], [-0.7984072972, 49.1694269729], [-0.7938862063, 49.1783454628], [-0.7827257708, 49.1787417594], [-0.7714541125, 49.1713998587], [-0.7563701033, 49.1680283516], [-0.7513406986, 49.1620827568], [-0.7584826742, 49.1500597458], [-0.7622457857, 49.1518052925], [-0.7696994079, 49.1484486009]]]}"
LA CAINE;14210;14;49.0352374243;-0.515765831706;162;243;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5166522492, 49.0261949668], [-0.5245986953, 49.0263128482], [-0.5277180667, 49.0295154609], [-0.5219263031, 49.0383622358], [-0.52428237, 49.0446295184], [-0.5014256136, 49.0411041654], [-0.5055252055, 49.0363312194], [-0.5086127652, 49.0301655813], [-0.5166522492, 49.0261949668]]]}"
LA CAMBE;14230;14;49.3447032998;-1.0093041857;25;1130;600;"{""type"": ""Polygon"", ""coordinates"": [[[-1.0057641308, 49.3186524126], [-1.0084624114, 49.3250253442], [-1.0253407533, 49.3230325065], [-1.0279454089, 49.3429812455], [-1.0282049688, 49.346302818], [-1.0500112166, 49.3543490898], [-1.0461426142, 49.3582500179], [-1.033785693, 49.3533620115], [-1.0195105262, 49.3568801213], [-1.0180122145, 49.3601071285], [-0.9911867281, 49.3624635284], [-0.9862261559, 49.3617543075], [-0.9789978032, 49.3475562366], [-0.9820608456, 49.3410200114], [-0.997748955, 49.3418966721], [-1.0015894168, 49.3395553304], [-0.9996718534, 49.3192775035], [-1.0057641308, 49.3186524126]]]}"
CAMBES EN PLAINE;14610;14;49.2314887593;-0.383466697712;57;318;1400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.3761349683, 49.2188888383], [-0.394365276, 49.2295795098], [-0.398032651, 49.2356219785], [-0.3953501231, 49.2385050377], [-0.3900389146, 49.2421728416], [-0.3864231814, 49.2411047261], [-0.3701976153, 49.2333802412], [-0.3724101684, 49.227910433], [-0.3687632615, 49.2261318249], [-0.3734203905, 49.225074707], [-0.3761349683, 49.2188888383]]]}"
CARTIGNY L EPINAY;14330;14;49.2392752495;-1.00695398636;30;1051;300;"{""type"": ""Polygon"", ""coordinates"": [[[-0.9720608125, 49.2466252095], [-0.9846829602, 49.2279177133], [-1.0101708557, 49.2239213513], [-1.0308605431, 49.2264623886], [-1.0249136941, 49.2314591376], [-1.0335684648, 49.2442490779], [-1.0305183965, 49.2578444064], [-1.0294997782, 49.2602998494], [-1.0265881335, 49.2585878612], [-1.0163229385, 49.2519722578], [-1.0063710173, 49.25113331], [-0.9937889891, 49.245439006], [-0.9798023859, 49.2482420572], [-0.9720608125, 49.2466252095]]]}"
CERQUEUX;14290;14;48.9970064334;0.34767335012;194;568;100;"{""type"": ""Polygon"", ""coordinates"": [[[0.3648259159, 48.9858849128], [0.351802048, 48.9900966311], [0.3366267366, 48.99009351], [0.3192104961, 48.9966873782], [0.3223844926, 49.0008969809], [0.3350306951, 49.0062799331], [0.352652204, 49.0066790376], [0.3509051597, 49.0009813336], [0.3635611402, 49.0021868228], [0.3680741995, 49.0037974091], [0.371639559, 48.9976586462], [0.3711193453, 48.9909174517], [0.3648259159, 48.9858849128]]]}"
CLECY;14570;14;48.9025554763;-0.493582660892;133;2449;1200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4942053926, 48.8775922991], [-0.5072487644, 48.8763194406], [-0.5151763993, 48.8793274692], [-0.5213129152, 48.8913536235], [-0.5406540087, 48.8919081806], [-0.5316941753, 48.8996895173], [-0.521880217, 48.9017520527], [-0.5175591999, 48.9079192872], [-0.520119673, 48.9179079137], [-0.5365107003, 48.9237440967], [-0.5319321906, 48.9289381495], [-0.5125445092, 48.9323438307], [-0.5120590814, 48.9290005055], [-0.4931837838, 48.9252048536], [-0.4732120374, 48.927649041], [-0.4760411848, 48.9115264372], [-0.4726559458, 48.9090952654], [-0.4577775646, 48.9089858456], [-0.4562980987, 48.9058330664], [-0.4568600473, 48.8931247478], [-0.4430209211, 48.8968902329], [-0.4455424106, 48.8883742782], [-0.4559125581, 48.8815310744], [-0.4923315585, 48.8836332208], [-0.4942053926, 48.8775922991]]]}"
CORDEBUGLE;14100;14;49.1134254456;0.379835846184;156;903;100;"{""type"": ""Polygon"", ""coordinates"": [[[0.3997695156, 49.1008134325], [0.3796556813, 49.103552297], [0.3540676149, 49.1018223328], [0.3503839438, 49.1041971576], [0.3598971618, 49.1234780946], [0.3795377255, 49.1267503399], [0.4093991972, 49.1208572941], [0.3997695156, 49.1008134325]]]}"
ETERVILLE;14930;14;49.1478744808;-0.428813516348;45;504;1400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4385797879, 49.1320908828], [-0.4456695974, 49.152487452], [-0.4319783534, 49.1597451549], [-0.4222293208, 49.160265804], [-0.4088806551, 49.1505117924], [-0.415970166, 49.1423554351], [-0.4385797879, 49.1320908828]]]}"
FONTENERMONT;14380;14;48.8211507511;-1.10018701267;216;293;100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1022981319, 48.8142703376], [-1.1127043842, 48.8149841992], [-1.1145748891, 48.8176035015], [-1.1266516659, 48.817358046], [-1.1112696034, 48.8237601231], [-1.0892854263, 48.828468001], [-1.0808748126, 48.8257477119], [-1.0797662558, 48.8223904996], [-1.1022981319, 48.8142703376]]]}"
LE FRESNE CAMILLY;14480;14;49.2562338542;-0.487666830521;49;702;800;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4835640104, 49.2383090625], [-0.4965699503, 49.2432596455], [-0.4950823656, 49.249916798], [-0.4986818354, 49.2523229943], [-0.5140452014, 49.2532529161], [-0.5169967223, 49.2560194249], [-0.5098177387, 49.2608359332], [-0.499933458, 49.2604483746], [-0.4933184378, 49.2726171593], [-0.4928136688, 49.2736935897], [-0.4745090076, 49.2698041646], [-0.4691844624, 49.2537963766], [-0.4733791184, 49.244011185], [-0.4835640104, 49.2383090625]]]}"
GRAINVILLE LANGANNERIE;14190;14;49.009033334;-0.271865445173;134;537;700;"{""type"": ""Polygon"", ""coordinates"": [[[-0.2715848684, 48.9926726944], [-0.2815028656, 48.9935806959], [-0.2876151399, 49.0164617165], [-0.2680062486, 49.0231711078], [-0.2520919691, 49.0159718955], [-0.2715848684, 48.9926726944]]]}"
LAIZE LA VILLE;14320;14;49.0801189772;-0.380625006843;44;173;600;"{""type"": ""Polygon"", ""coordinates"": [[[-0.3746609514, 49.0719410411], [-0.3787677902, 49.0704306405], [-0.3911720858, 49.0795577073], [-0.3876280104, 49.0873793397], [-0.3795837064, 49.0856799846], [-0.3700864653, 49.0852267991], [-0.3702617001, 49.0792822103], [-0.3780035098, 49.0778318212], [-0.3746609514, 49.0719410411]]]}"
LASSY;14770;14;48.9136477151;-0.684142611751;194;1263;300;"{""type"": ""Polygon"", ""coordinates"": [[[-0.6922061012, 48.8926305334], [-0.7013888425, 48.9044465536], [-0.707465596, 48.9170873104], [-0.7053646822, 48.9301610644], [-0.6979293377, 48.9418419798], [-0.677474534, 48.9320380346], [-0.6786645035, 48.9225939833], [-0.6728305952, 48.9169755121], [-0.6637822657, 48.9139848734], [-0.6537975791, 48.9157304032], [-0.6525211509, 48.9063078367], [-0.6607745074, 48.8988086871], [-0.6727916236, 48.8934080352], [-0.6922061012, 48.8926305334]]]}"
LES LOGES;14240;14;49.0444032135;-0.801249419422;184;450;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.7832575572, 49.0425880704], [-0.7851389054, 49.03628135], [-0.7925874779, 49.0319772288], [-0.8096127585, 49.0382345728], [-0.8219309943, 49.0485735187], [-0.8107581019, 49.0556892838], [-0.795993488, 49.0532674114], [-0.7832575572, 49.0425880704]]]}"
LOUVIERES;14710;14;49.3716484594;-0.92252269792;36;428;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.9140828733, 49.3545826035], [-0.9279538097, 49.3549062862], [-0.9327395479, 49.3769982388], [-0.9253482982, 49.3925109776], [-0.9127852541, 49.3848547201], [-0.9184087988, 49.3795877258], [-0.9122533897, 49.3636956982], [-0.9140828733, 49.3545826035]]]}"
OUILLY LE VICOMTE;14100;14;49.1778461306;0.215312555979;79;803;800;"{""type"": ""Polygon"", ""coordinates"": [[[0.2068122183, 49.1632026989], [0.2018960128, 49.1630435248], [0.1968758875, 49.1686033357], [0.1875585, 49.1696454704], [0.1837472286, 49.1789214202], [0.1894852782, 49.1793883633], [0.2087665539, 49.1852165445], [0.2190122643, 49.1932440904], [0.2289556568, 49.1933923275], [0.2408038098, 49.1843356619], [0.2347879598, 49.166196664], [0.217547017, 49.1704683369], [0.2068122183, 49.1632026989]]]}"
LE PRE D AUGE;14340;14;49.1496506404;0.145754077347;146;1075;800;"{""type"": ""Polygon"", ""coordinates"": [[[0.1635263444, 49.1362533775], [0.1565734233, 49.1320317199], [0.147036289, 49.132435654], [0.119331198, 49.1372993677], [0.1026208771, 49.1384454975], [0.1217630728, 49.1443660622], [0.1262823975, 49.1506548218], [0.1326993923, 49.1598494842], [0.1497879244, 49.1673895896], [0.1639833035, 49.1712244662], [0.1732990718, 49.1697252903], [0.1636667779, 49.1534671063], [0.1635263444, 49.1362533775]]]}"
ROTS;14980;14;49.2060587409;-0.474725507611;60;1214;1400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4773624465, 49.1898583529], [-0.4917735883, 49.1875424294], [-0.5019614786, 49.2031660057], [-0.4942858104, 49.2239155591], [-0.4938890004, 49.2265817243], [-0.4692359344, 49.2193572188], [-0.4435188249, 49.2129591252], [-0.447889091, 49.203313417], [-0.4409035935, 49.1992567806], [-0.4434814235, 49.1938377786], [-0.4643884663, 49.1960187225], [-0.4773624465, 49.1898583529]]]}"
ST AUBIN DES BOIS;14380;14;48.8324042173;-1.1311665271;155;834;200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1286094292, 48.8171102846], [-1.1312051326, 48.8199204277], [-1.1579742803, 48.8253589516], [-1.156907057, 48.8348883046], [-1.1570797592, 48.8363682632], [-1.1468820142, 48.8355968381], [-1.1315020538, 48.8492867882], [-1.1211562278, 48.84822104], [-1.1084873808, 48.833617921], [-1.1112696034, 48.8237601231], [-1.1266516659, 48.817358046], [-1.1286094292, 48.8171102846]]]}"
ST LEGER DUBOSQ;14430;14;49.2302039549;-0.0147539397439;81;408;200;"{""type"": ""Polygon"", ""coordinates"": [[[0.0085120859, 49.2310138189], [0.0013461741, 49.2226399179], [-0.0328682979, 49.2242756685], [-0.0360050392, 49.2341829506], [-0.0324291842, 49.2366930515], [-0.0154607012, 49.2362101257], [-0.0106090518, 49.2416033247], [-0.0051602694, 49.2358016511], [0.0085120859, 49.2310138189]]]}"
ST OMER;14220;14;48.9283510669;-0.443691657906;226;813;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4236187883, 48.9159443877], [-0.4440478647, 48.9190040074], [-0.4616272118, 48.9233307924], [-0.4722120485, 48.9292442681], [-0.4766700821, 48.9346237398], [-0.4737634987, 48.9408109212], [-0.4647792707, 48.9421422542], [-0.458297116, 48.936928866], [-0.4382229733, 48.9379118019], [-0.413141862, 48.9269457934], [-0.4088891624, 48.9212522466], [-0.4111237688, 48.9197124338], [-0.4236187883, 48.9159443877]]]}"
ST PIERRE DU MONT;14450;14;49.3811236375;-0.975198693862;21;518;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.9862261559, 49.3617543075], [-0.9911867281, 49.3624635284], [-0.981795236, 49.3787756569], [-0.9850184062, 49.3958503414], [-0.966709853, 49.3967855243], [-0.9615394283, 49.3964330955], [-0.9641719533, 49.3797600872], [-0.9741415776, 49.3644385298], [-0.9835422587, 49.364290899], [-0.9862261559, 49.3617543075]]]}"
VAUVILLE;14800;14;49.308998288;0.05853051607;43;517;200;"{""type"": ""Polygon"", ""coordinates"": [[[0.0778868517, 49.2912338441], [0.0549296097, 49.2922589534], [0.058710122, 49.3009779505], [0.0473808655, 49.3064135182], [0.0459469819, 49.3268971128], [0.0583755192, 49.327605306], [0.0716555652, 49.2970738387], [0.0778868517, 49.2912338441]]]}"
VIEUX FUME;14270;14;49.0611126926;-0.12942772433;49;680;400;"{""type"": ""Polygon"", ""coordinates"": [[[-0.1238795152, 49.0484804103], [-0.1432983958, 49.0503942504], [-0.1560447615, 49.0551261834], [-0.1436129864, 49.0646218859], [-0.1427330212, 49.0706649532], [-0.1363245235, 49.0754396754], [-0.1239646294, 49.0703536685], [-0.119206393, 49.0713951625], [-0.1027832156, 49.0674742887], [-0.1030150795, 49.0653986683], [-0.1238795152, 49.0484804103]]]}"
VIEUX PONT EN AUGE;14140;14;49.0422984376;0.0529788090028;55;1268;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.0215530669, 49.0244708638], [0.0284051515, 49.0374270546], [0.0173013353, 49.0446470815], [0.0276766414, 49.0503841581], [0.0478347041, 49.0533828522], [0.0660479022, 49.0598217184], [0.0763288711, 49.0598474906], [0.0840014225, 49.0565879205], [0.0906849272, 49.0487330911], [0.0807361065, 49.0467370627], [0.0673045097, 49.0281529975], [0.0215530669, 49.0244708638]]]}"
BAGUER MORVAN;35120;35;48.5049240687;-1.77192284883;55;2437;1500;"{""type"": ""Polygon"", ""coordinates"": [[[-1.7355975477, 48.4924232637], [-1.786663012, 48.4770084886], [-1.7956846687, 48.4796092544], [-1.8066483512, 48.4946583338], [-1.8061248711, 48.4990055998], [-1.8023394116, 48.5012047097], [-1.8041407606, 48.5210043913], [-1.7902792678, 48.5283147321], [-1.7808235342, 48.5284795402], [-1.7420998599, 48.5275810984], [-1.7404331141, 48.5115612109], [-1.7354290572, 48.5111210937], [-1.7355975477, 48.4924232637]]]}"
DOMAGNE;35113;35;48.0678122281;-1.40586957147;74;2925;2100;"{""type"": ""Polygon"", ""coordinates"": [[[-1.3742535695, 48.0388777122], [-1.395338481, 48.0446890707], [-1.4049586001, 48.0470691337], [-1.4112787677, 48.0524202924], [-1.4143802179, 48.0509249907], [-1.4114947827, 48.0377662132], [-1.4408172006, 48.0377443091], [-1.4392353368, 48.0409946701], [-1.4292092574, 48.0421207207], [-1.431106899, 48.0520987717], [-1.4267655778, 48.0537132893], [-1.4361425798, 48.0614898195], [-1.4364765894, 48.0677141928], [-1.4483501571, 48.0734669222], [-1.4540694653, 48.0789378255], [-1.450954652, 48.0889067858], [-1.4546815705, 48.0951379562], [-1.4334050886, 48.0944268311], [-1.4070889298, 48.0847347868], [-1.3887695527, 48.090412081], [-1.3617912535, 48.0779411183], [-1.3564582165, 48.0683871985], [-1.3765989784, 48.0451354102], [-1.3742535695, 48.0388777122]]]}"
DOMPIERRE DU CHEMIN;35210;35;48.2671470329;-1.14643708815;137;979;600;"{""type"": ""Polygon"", ""coordinates"": [[[-1.1238338548, 48.2501276102], [-1.1389173097, 48.2501406565], [-1.1576959901, 48.2545808664], [-1.1634040526, 48.2667145932], [-1.1762643631, 48.2799830571], [-1.1634662085, 48.2855972658], [-1.1348002082, 48.2770981938], [-1.1233287535, 48.2700479275], [-1.1255039979, 48.2631876354], [-1.1223170205, 48.2603977153], [-1.1238338548, 48.2501276102]]]}"
LA FRESNAIS;35111;35;48.5874275973;-1.83530541671;5;1439;2200;"{""type"": ""Polygon"", ""coordinates"": [[[-1.8075094978, 48.5608196481], [-1.8421684656, 48.5753099751], [-1.8500810681, 48.5789167083], [-1.8690673987, 48.580357463], [-1.8684144331, 48.5863324214], [-1.8627407725, 48.6020207852], [-1.8601098408, 48.6038316624], [-1.8556351043, 48.6020317838], [-1.8437204552, 48.6079249894], [-1.8193477214, 48.6041659043], [-1.8083179007, 48.5849934241], [-1.8081389438, 48.5642728748], [-1.8075094978, 48.5608196481]]]}"
HEDE BAZOUGES;35630;35;48.3018808207;-1.77748405021;77;1476;1900;"{""type"": ""Polygon"", ""coordinates"": [[[-1.7598038159, 48.2809995271], [-1.7711502456, 48.2787932211], [-1.773206053, 48.2813602653], [-1.7879972604, 48.2818434965], [-1.8074173108, 48.2967754625], [-1.7981295748, 48.3155141255], [-1.7710045507, 48.3238226196], [-1.7566780046, 48.3212810743], [-1.7501990533, 48.3161334339], [-1.7573298478, 48.3074190726], [-1.7565308113, 48.3006729975], [-1.7517983355, 48.2994301745], [-1.7606462417, 48.2876267546], [-1.7598038159, 48.2809995271]]]}"
